id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose
sdv-id-WIrayM,9898.0,8807.0,9871.765806361842, 36 months,8.05,313.75,D,D2,10+ years,MORTGAGE,81968.2,Verified,Fully Paid,n,home_improvement
sdv-id-yvAEhL,16217.0,15192.0,15711.876231598773, 36 months,13.87,417.84,C,C1,10+ years,MORTGAGE,32313.5,Verified,Fully Paid,n,debt_consolidation
sdv-id-UVNBIK,15666.0,14869.0,15164.452777075601, 60 months,12.9,441.11,B,C4,6 years,RENT,54436.3,Source Verified,Fully Paid,n,credit_card
sdv-id-vwteVk,24183.0,24561.0,23692.29820785935, 60 months,16.92,670.06,C,C5,10+ years,MORTGAGE,114005.37,Not Verified,Charged Off,n,debt_consolidation
sdv-id-vrBsiM,20301.0,19004.0,22294.072678835048, 36 months,7.59,733.24,A,A5,7 years,RENT,59487.49,Source Verified,In Grace Period,n,debt_consolidation
sdv-id-OvzipZ,18505.0,19518.0,20027.58247107627, 36 months,14.32,604.97,E,E5,1 year,MORTGAGE,81916.95,Source Verified,Fully Paid,n,home_improvement
sdv-id-DBqThe,7660.0,4610.0,7370.0891342285295, 36 months,14.08,253.73,B,B5,8 years,MORTGAGE,29683.22,Verified,Fully Paid,n,credit_card
sdv-id-xIwFVH,9776.0,8476.0,9778.595895258157, 60 months,20.4,332.06,F,F2,2 years,MORTGAGE,44860.45,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-TXOnVs,10089.0,9472.0,9933.116878013427, 36 months,14.1,293.27,C,C2,2 years,ANY,40379.74,Not Verified,Fully Paid,n,major_purchase
sdv-id-DWmCCK,15386.0,40000.0,30673.27670442087, 36 months,9.51,907.25,B,B1,10+ years,OWN,42199.81,Verified,Current,n,debt_consolidation
sdv-id-ZgdIFi,34062.0,29452.0,32196.084284575074, 60 months,15.29,937.29,D,D1,2 years,MORTGAGE,94705.64,Verified,Fully Paid,n,debt_consolidation
sdv-id-JazpbP,5628.0,4982.0,2159.3752458486942, 36 months,10.57,146.41,B,B5,< 1 year,MORTGAGE,29258.07,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-ivNyiK,35320.0,35540.0,37023.819300878145, 60 months,12.86,600.98,C,C1,10+ years,MORTGAGE,92188.0,Verified,Fully Paid,n,small_business
sdv-id-mJUUCZ,12003.0,11673.0,11436.023079264582, 36 months,15.38,455.65,C,D1,1 year,RENT,71758.44,Not Verified,Does not meet the credit policy. Status:Fully Paid,n,credit_card
sdv-id-NluUou,14336.0,14515.0,14997.0368874779, 36 months,15.5,419.42,C,C2,< 1 year,OWN,41122.77,Verified,Fully Paid,n,moving
sdv-id-uzgFGy,35690.0,35864.0,40000.0, 36 months,6.95,1324.02,A,A4,10+ years,OWN,62396.4,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-xiwrHD,8393.0,5706.0,8783.393168326507, 36 months,12.11,182.17,B,B4,1 year,MORTGAGE,58947.14,Verified,Charged Off,n,small_business
sdv-id-DsCSdR,11083.0,9633.0,11252.073106296693, 60 months,10.81,447.88,B,B3,4 years,MORTGAGE,29081.54,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-CYLvYD,6447.0,5033.0,6563.0622770246, 36 months,10.78,175.99,B,B3,3 years,MORTGAGE,70038.31,Verified,Fully Paid,n,other
sdv-id-nTZnpG,20266.0,13501.0,24936.727789975354, 60 months,28.92,263.61,F,F1,10+ years,RENT,79252.72,Verified,Charged Off,n,debt_consolidation
sdv-id-noqESo,20178.0,20445.0,20481.170990950497, 60 months,14.07,441.33,C,C2,10+ years,RENT,31682.74,Source Verified,Late (31-120 days),n,debt_consolidation
sdv-id-pHZEQb,24784.0,10484.0,25160.304423722544, 36 months,7.07,427.26,A,A3,2 years,MORTGAGE,58804.11,Source Verified,Current,n,debt_consolidation
sdv-id-ojSYPV,11621.0,16263.0,11793.089470105984, 60 months,25.78,480.88,E,E5,7 years,MORTGAGE,57063.03,Verified,Charged Off,n,debt_consolidation
sdv-id-XUSuMB,35035.0,35081.0,37112.25510468854, 36 months,15.7,1224.47,D,D1,2 years,RENT,141259.87,Source Verified,Current,n,small_business
sdv-id-UVHXPA,38636.0,38658.0,38349.47909644223, 36 months,5.31,1086.12,A,A5,10+ years,MORTGAGE,91000.65,Not Verified,Fully Paid,n,credit_card
sdv-id-kxfcAx,6662.0,5622.0,6629.3641954657305, 36 months,12.63,245.84,C,B5,4 years,OWN,62243.47,Not Verified,Charged Off,n,debt_consolidation
sdv-id-NLJloK,23492.0,24846.0,25599.095038241096, 36 months,6.85,1001.83,A,A3,8 years,MORTGAGE,295242.1,Not Verified,Current,n,credit_card
sdv-id-fWeXXu,6456.0,5480.0,5869.149896183038, 36 months,10.31,134.39,B,B3,1 year,OWN,41127.07,Source Verified,Fully Paid,n,car
sdv-id-qxzpIH,2585.0,5976.0,2156.126005621366, 36 months,11.53,222.14,B,B4,10+ years,RENT,67950.64,Not Verified,Fully Paid,n,other
sdv-id-YKwYTK,23903.0,25165.0,25612.344062033735, 36 months,9.97,819.78,B,B4,10+ years,MORTGAGE,103731.95,Verified,Charged Off,n,house
sdv-id-PuvUpJ,19617.0,19646.0,20355.789339908133, 36 months,7.79,814.65,A,F4,10+ years,OWN,89185.65,Not Verified,Late (31-120 days),n,credit_card
sdv-id-wkVOMR,15506.0,15310.0,14302.409174519958, 36 months,14.8,457.73,C,C2,5 years,RENT,59207.19,Verified,Fully Paid,n,other
sdv-id-KBltBL,10170.0,12377.0,10209.900300166839, 36 months,13.7,285.79,C,C2,10+ years,OTHER,28045.9,Verified,Charged Off,n,small_business
sdv-id-qviIdI,15626.0,5143.0,8595.910256664969, 36 months,11.84,372.09,B,B4,8 years,MORTGAGE,62191.91,Verified,Charged Off,n,other
sdv-id-YgIxif,1000.0,1520.0,72.65138735430128, 36 months,8.05,79.0,D,D1,8 years,MORTGAGE,115290.23,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-OXVSpm,8228.0,9986.0,6874.751832974614, 36 months,19.02,256.08,D,D3,< 1 year,RENT,93050.71,Not Verified,Charged Off,n,debt_consolidation
sdv-id-BIDDDE,24886.0,5405.0,7480.3144467901075, 36 months,15.72,775.52,C,C5,< 1 year,OWN,71348.55,Source Verified,Charged Off,y,debt_consolidation
sdv-id-jejJAY,27858.0,30571.0,28452.608770479605, 60 months,24.52,830.31,E,E2,10+ years,OWN,107247.72,Verified,Fully Paid,n,debt_consolidation
sdv-id-TssYQD,12377.0,12742.0,12742.383046441724, 36 months,14.27,419.16,C,C5,< 1 year,OWN,78752.94,Source Verified,Current,n,debt_consolidation
sdv-id-rbntVS,10008.0,9608.0,9978.520567237676, 36 months,13.12,352.76,C,C4,4 years,MORTGAGE,71341.81,Verified,Fully Paid,n,debt_consolidation
sdv-id-DWyTqo,6720.0,5046.0,3226.0455317182714, 36 months,19.03,288.0,D,D2,6 years,RENT,33996.04,Verified,Fully Paid,n,debt_consolidation
sdv-id-VixXmp,21004.0,21747.0,21319.07125902423, 60 months,14.38,374.71,C,C3,5 years,MORTGAGE,40905.92,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-ExUzGS,17959.0,19549.0,17852.889592461815, 36 months,19.45,800.29,D,D3,10+ years,OWN,94609.83,Not Verified,Current,n,home_improvement
sdv-id-YSNQlx,27678.0,28615.0,29811.702745281123, 60 months,13.88,756.63,C,C2,6 years,MORTGAGE,92493.27,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-StQrgn,15005.0,14918.0,15174.615035195378, 60 months,13.12,484.81,C,C2,10+ years,MORTGAGE,27431.33,Source Verified,Current,n,debt_consolidation
sdv-id-FoxcGo,14493.0,15170.0,14605.37689828937, 60 months,15.79,428.49,C,C4,9 years,MORTGAGE,51555.72,Not Verified,Charged Off,n,debt_consolidation
sdv-id-uvMHWD,19059.0,19056.0,18105.248989490778, 60 months,30.9,549.85,G,G4,7 years,MORTGAGE,36590.46,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-bAOaPJ,19215.0,18430.0,19305.60797272463, 60 months,14.72,347.39,C,C5,10+ years,OWN,37784.44,Verified,Current,n,debt_consolidation
sdv-id-JNFqHA,4137.0,4310.0,3746.837157915943, 36 months,10.66,229.25,C,B3,2 years,RENT,45540.78,Not Verified,Fully Paid,n,credit_card
sdv-id-EDZksL,9897.0,9039.0,9807.168540311783, 36 months,11.39,336.22,B,B4,10+ years,MORTGAGE,51061.72,Source Verified,Charged Off,n,debt_consolidation
sdv-id-vqVIdj,19135.0,18851.0,18518.278591161627, 36 months,17.01,88.93,C,C5,3 years,OWN,126617.3,Not Verified,Fully Paid,n,wedding
sdv-id-zYxUoq,2324.0,2331.0,2681.3362993894875, 36 months,16.17,75.52,C,C5,2 years,RENT,46824.22,Not Verified,Fully Paid,n,other
sdv-id-CFudee,6821.0,5073.0,5288.1255935529225, 36 months,12.21,180.34,B,B3,10+ years,RENT,58715.51,Not Verified,Fully Paid,n,other
sdv-id-ZLtYof,7672.0,7450.0,7696.206384925434, 36 months,10.72,294.74,B,B1,6 years,MORTGAGE,52109.98,Not Verified,Charged Off,n,debt_consolidation
sdv-id-ykrNnk,16851.0,18131.0,17593.435561938113, 60 months,18.36,431.52,A,B4,10+ years,RENT,39135.93,Not Verified,Charged Off,n,debt_consolidation
sdv-id-xzKtAj,18541.0,19994.0,19298.138947143063, 36 months,7.69,778.66,B,B1,8 years,MORTGAGE,223400.72,Not Verified,Fully Paid,n,home_improvement
sdv-id-FJytDd,8884.0,5832.0,20436.144695417413, 36 months,17.39,265.59,C,C5,3 years,OWN,56059.91,Source Verified,Late (31-120 days),n,credit_card
sdv-id-GJSsSF,14760.0,15261.0,14915.200630614721, 36 months,14.25,549.28,C,C3,10+ years,MORTGAGE,65008.82,Verified,Fully Paid,n,debt_consolidation
sdv-id-wViKiF,6896.0,9891.0,6707.420581708674, 36 months,19.24,357.7,D,D3,2 years,OWN,64520.22,Not Verified,Charged Off,n,credit_card
sdv-id-ZBRLUP,19507.0,19672.0,19687.15024898125, 60 months,30.04,670.82,E,E3,6 years,MORTGAGE,135916.59,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-yuopVB,15033.0,14698.0,15267.11472827477, 36 months,14.26,502.25,C,C5,10+ years,MORTGAGE,67172.37,Not Verified,Current,n,debt_consolidation
sdv-id-JVZDfq,34927.0,34793.0,34297.225392010034, 60 months,17.68,998.7,B,B4,10+ years,MORTGAGE,62259.77,Verified,Late (31-120 days),n,debt_consolidation
sdv-id-XjqTIa,6755.0,8958.0,3131.991151354419, 36 months,8.38,395.4,A,A4,< 1 year,RENT,55128.5,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-ObCsKF,3106.0,3512.0,1496.0145334539986, 36 months,9.6,140.69,B,B1,5 years,OWN,28419.96,Not Verified,Charged Off,n,other
sdv-id-LRQHXj,28924.0,34781.0,37533.65044610571, 60 months,30.99,1175.61,G,G1,8 years,OWN,38499.05,Verified,Fully Paid,n,credit_card
sdv-id-KRrHMZ,14911.0,14770.0,15650.23896850873, 60 months,14.9,339.4,C,C3,1 year,MORTGAGE,39811.16,Verified,Fully Paid,n,debt_consolidation
sdv-id-aFcrEX,29736.0,39908.0,24307.124399571, 36 months,6.28,815.37,A,A1,2 years,MORTGAGE,287479.72,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-ZbDaNK,8114.0,5562.0,6973.514696081414, 36 months,14.34,165.02,C,C3,3 years,MORTGAGE,61074.82,Source Verified,Charged Off,n,debt_consolidation
sdv-id-PMTxkg,18600.0,9775.0,21415.151845604287, 36 months,8.22,345.98,A,A2,2 years,OWN,107863.89,Verified,Fully Paid,n,major_purchase
sdv-id-pGLQYU,14875.0,15268.0,15815.24179377765, 36 months,5.71,522.1,A,A2,10+ years,OWN,95006.11,Not Verified,Current,n,debt_consolidation
sdv-id-OyGRQM,12289.0,11772.0,12364.897058645758, 60 months,25.44,256.61,E,E4,7 years,RENT,25446.66,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-WICxFO,9879.0,7999.0,10073.92433556954, 36 months,7.42,270.18,A,A5,10+ years,MORTGAGE,68186.32,Not Verified,Fully Paid,n,credit_card
sdv-id-RTZqDA,24621.0,25543.0,24404.833942846235, 36 months,5.35,68.93,A,A2,8 years,MORTGAGE,191092.13,Not Verified,Fully Paid,n,home_improvement
sdv-id-PCNWXh,18598.0,20086.0,19067.486275198713, 60 months,30.99,500.57,G,G2,10+ years,OWN,49224.28,Not Verified,Charged Off,n,debt_consolidation
sdv-id-UmcPHn,24136.0,24553.0,25755.065223430673, 36 months,5.7,599.76,A,A1,10+ years,MORTGAGE,192941.99,Source Verified,Current,n,debt_consolidation
sdv-id-PSJAUL,19618.0,19615.0,21594.092132602607, 60 months,26.47,724.33,E,E5,10+ years,MORTGAGE,65935.25,Source Verified,Current,n,debt_consolidation
sdv-id-GuwZCN,9888.0,10427.0,9869.931780868257, 60 months,12.76,443.67,B,B5,6 years,MORTGAGE,39668.13,Source Verified,Current,n,debt_consolidation
sdv-id-ehFgyI,10008.0,10016.0,9933.249336894494, 36 months,14.1,251.76,C,C1,10+ years,RENT,41860.0,Not Verified,Current,n,other
sdv-id-eCAyAB,35410.0,35806.0,38984.589048706155, 60 months,16.75,657.19,E,E1,9 years,MORTGAGE,126902.04,Source Verified,Charged Off,n,home_improvement
sdv-id-JwvTOl,38187.0,29750.0,33729.40249484091, 36 months,9.9,1150.3,B,B2,1 year,OWN,129797.97,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-rOVGrY,20961.0,20874.0,20841.723189515887, 60 months,17.87,486.38,C,C5,1 year,MORTGAGE,41560.35,Verified,Charged Off,n,debt_consolidation
sdv-id-eNLhRz,20258.0,29753.0,20306.755607521925, 36 months,13.94,846.02,C,C2,2 years,RENT,55264.68,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-OBcsnu,19569.0,20110.0,19648.44764663444, 36 months,13.28,674.32,C,C2,10+ years,OWN,39258.2,Verified,Fully Paid,y,debt_consolidation
sdv-id-iQDjAr,14473.0,14835.0,15021.51476064893, 36 months,19.92,445.61,E,E3,8 years,MORTGAGE,47722.17,Source Verified,Charged Off,n,debt_consolidation
sdv-id-GecxJK,19365.0,18406.0,19243.47862306546, 60 months,26.74,668.21,E,E3,2 years,MORTGAGE,39706.26,Verified,Fully Paid,n,debt_consolidation
sdv-id-eLPNIM,4909.0,4653.0,5881.435791290502, 36 months,17.71,213.94,D,D4,10+ years,RENT,78226.48,Verified,Current,n,car
sdv-id-yNjGoM,7069.0,9635.0,7677.06947737733, 36 months,13.92,337.76,C,C3,10+ years,MORTGAGE,43796.12,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-zXpbnH,14637.0,15166.0,14001.868580460654, 36 months,11.58,503.89,B,B3,10+ years,RENT,84707.48,Verified,Fully Paid,n,debt_consolidation
sdv-id-FWfKSQ,6542.0,6024.0,2304.6701345756956, 36 months,15.01,185.91,C,D2,7 years,RENT,52743.35,Source Verified,Fully Paid,n,other
sdv-id-GhQeMu,24327.0,21167.0,24418.494842024887, 36 months,17.32,794.4,D,D2,8 years,MORTGAGE,64034.56,Not Verified,Late (31-120 days),y,debt_consolidation
sdv-id-TmQKyF,27385.0,30652.0,27851.72896989731, 36 months,6.64,99.68,A,A4,< 1 year,RENT,108756.69,Source Verified,Fully Paid,n,home_improvement
sdv-id-wajMqW,9930.0,8938.0,10214.311205620083, 36 months,5.84,295.72,A,A1,3 years,RENT,75675.87,Not Verified,Current,n,credit_card
sdv-id-HoPXJl,15196.0,15708.0,15142.867153249028, 36 months,7.45,524.07,A,A3,2 years,OWN,74253.12,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-NhKakm,11737.0,11839.0,9945.55391265226, 60 months,13.25,301.78,C,C5,10+ years,MORTGAGE,40157.29,Source Verified,Late (31-120 days),y,debt_consolidation
sdv-id-tCMHlo,10984.0,10902.0,10870.492699087023, 36 months,13.61,369.3,B,B3,4 years,MORTGAGE,60439.78,Verified,Fully Paid,n,debt_consolidation
sdv-id-HLZPgJ,19505.0,18321.0,17987.760737931927, 36 months,15.21,638.85,C,C5,6 years,ANY,80594.64,Not Verified,Current,n,debt_consolidation
sdv-id-fAnwSB,2618.0,3088.0,1501.9195552890233, 36 months,10.03,88.91,B,A3,10+ years,MORTGAGE,56291.71,Not Verified,Current,n,other
sdv-id-Dvxmbd,2375.0,28496.0,4539.162600388912, 36 months,12.0,77.15,C,C1,10+ years,MORTGAGE,88007.1,Source Verified,Charged Off,n,other
sdv-id-gOwLXJ,23935.0,24230.0,23663.924763107752, 60 months,14.29,631.12,C,C2,10+ years,OWN,134262.47,Verified,Charged Off,n,credit_card
sdv-id-vdjUgP,34607.0,35533.0,35378.689135447115, 36 months,16.93,842.89,C,G4,2 years,OWN,158278.97,Verified,Fully Paid,n,debt_consolidation
sdv-id-rvzitW,10093.0,8764.0,10127.181141630626, 36 months,13.76,357.39,C,C1,10+ years,OWN,47389.33,Verified,Fully Paid,n,debt_consolidation
sdv-id-AXiNly,10094.0,9729.0,7370.9373465739045, 36 months,9.71,307.42,B,B1,10+ years,RENT,61215.61,Not Verified,Fully Paid,n,other
sdv-id-vsTCse,9969.0,11245.0,10085.00107340627, 60 months,9.53,334.48,B,B2,10+ years,OWN,69754.36,Source Verified,Charged Off,n,debt_consolidation
sdv-id-tdXAoB,6673.0,9359.0,9758.048998665186, 36 months,18.69,313.29,D,D5,5 years,OWN,78247.27,Not Verified,Charged Off,n,medical
sdv-id-QEXzPO,6679.0,5244.0,6703.081295235312, 36 months,9.55,195.06,B,B4,8 years,OWN,48194.44,Not Verified,Fully Paid,n,credit_card
sdv-id-XCAZAD,5621.0,5642.0,4102.861694725746, 36 months,11.9,211.38,B,B1,1 year,OWN,44924.65,Source Verified,Current,n,home_improvement
sdv-id-HgPTgj,23645.0,18865.0,24142.228982850662, 36 months,18.91,789.68,D,D3,10+ years,MORTGAGE,70831.14,Verified,Charged Off,n,other
sdv-id-GOwfmi,3899.0,4897.0,4080.2214784116604, 36 months,11.13,303.96,B,B3,10+ years,MORTGAGE,55753.28,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-cFgfXG,15767.0,15491.0,16150.282019510782, 60 months,11.73,417.29,B,B4,10+ years,MORTGAGE,40419.44,Verified,Fully Paid,n,debt_consolidation
sdv-id-lUBJKg,18943.0,27964.0,29957.626219147016, 60 months,18.75,634.55,A,E4,10+ years,MORTGAGE,84668.29,Not Verified,In Grace Period,n,debt_consolidation
sdv-id-GgIeQm,24319.0,24731.0,24673.810079604533, 36 months,5.65,594.07,B,A2,10+ years,OWN,163976.08,Verified,Charged Off,n,home_improvement
sdv-id-SBclgk,24748.0,25047.0,24849.710475564592, 60 months,11.62,457.29,B,B5,5 years,MORTGAGE,80324.34,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-XqWPto,2928.0,2966.0,3333.9587064419043, 36 months,14.36,172.81,C,C1,10+ years,RENT,51246.18,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-sjoSbh,9911.0,8690.0,9992.24459368221, 60 months,17.79,338.15,E,E4,5 years,RENT,57262.6,Not Verified,Fully Paid,n,home_improvement
sdv-id-KoQyYy,14060.0,14899.0,13902.049800615481, 36 months,10.89,394.85,B,B3,2 years,MORTGAGE,52946.02,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-JSouUb,10227.0,8630.0,10202.577556962211, 36 months,12.55,231.14,B,B5,1 year,RENT,47092.67,Not Verified,Charged Off,n,other
sdv-id-eftCtT,27365.0,27870.0,28062.90491586545, 60 months,30.99,1208.79,G,G1,10+ years,MORTGAGE,285247.25,Verified,Late (31-120 days),n,debt_consolidation
sdv-id-eowwbI,12391.0,11387.0,12397.702814064789, 36 months,18.41,423.12,D,D2,2 years,RENT,65258.47,Verified,Late (31-120 days),y,debt_consolidation
sdv-id-bAslJd,34738.0,34945.0,33778.135062275884, 60 months,18.51,342.19,F,F1,10+ years,MORTGAGE,105292.33,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-NBayus,10070.0,8305.0,9560.895956970593, 36 months,8.07,259.2,A,A4,10+ years,OWN,41274.24,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-CsamCD,6678.0,7550.0,7855.805318228477, 36 months,18.29,295.14,D,D3,2 years,OWN,102684.14,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-HedNEA,2299.0,5675.0,5473.5166212069835, 36 months,7.56,163.7,A,A5,1 year,MORTGAGE,105990.28,Not Verified,Fully Paid,n,credit_card
sdv-id-hfJqNB,15042.0,15100.0,14174.388621291491, 60 months,19.21,533.36,C,F1,8 years,RENT,74880.68,Verified,Current,n,home_improvement
sdv-id-nFdOEq,18341.0,20363.0,21278.01701339879, 36 months,7.27,680.96,A,A4,10+ years,OWN,110345.48,Not Verified,Late (16-30 days),n,debt_consolidation
sdv-id-QcSVRS,10213.0,10409.0,10076.623154379118, 36 months,15.63,211.13,B,B4,2 years,RENT,47863.26,Not Verified,Charged Off,n,credit_card
sdv-id-ucHBOJ,34902.0,35559.0,37716.16565425565, 36 months,6.3,1248.35,A,A3,10+ years,MORTGAGE,359501.92,Source Verified,Fully Paid,n,home_improvement
sdv-id-EymRtl,27780.0,32002.0,24925.801159017847, 36 months,6.92,680.85,A,A4,8 years,OWN,80827.4,Not Verified,Fully Paid,n,credit_card
sdv-id-tQExEZ,6951.0,7526.0,6104.534389842585, 36 months,7.03,277.58,A,B1,6 years,MORTGAGE,34592.26,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-YCJCti,12288.0,12920.0,11555.307206604972, 60 months,16.83,359.23,C,C5,2 years,RENT,53315.68,Not Verified,Charged Off,n,debt_consolidation
sdv-id-rJtgaJ,27100.0,34825.0,35905.2914721442, 36 months,8.14,1255.18,A,A5,10+ years,OWN,100010.93,Verified,Late (31-120 days),n,debt_consolidation
sdv-id-uZcwSE,34345.0,34364.0,33718.23596477604, 60 months,23.2,828.78,F,F1,< 1 year,MORTGAGE,109764.55,Source Verified,Current,n,home_improvement
sdv-id-scdHHL,28859.0,31255.0,33550.927120126784, 36 months,12.41,878.58,B,B5,2 years,MORTGAGE,67371.26,Verified,Fully Paid,n,debt_consolidation
sdv-id-fotmhK,18980.0,19631.0,19981.84729149777, 60 months,14.86,353.13,C,C3,2 years,NONE,69977.63,Verified,Charged Off,n,credit_card
sdv-id-dxJUgF,5295.0,2213.0,3492.7369491524287, 36 months,7.28,246.7,A,A2,< 1 year,ANY,33578.27,Not Verified,Current,n,home_improvement
sdv-id-ufuQVd,17945.0,29920.0,2572.4677938361, 36 months,18.32,668.09,D,D2,10+ years,MORTGAGE,121904.37,Not Verified,Fully Paid,n,medical
sdv-id-LHHRql,4820.0,4856.0,5690.984165268948, 36 months,14.52,197.66,C,C2,3 years,RENT,35326.4,Not Verified,Fully Paid,n,other
sdv-id-eYClkD,15809.0,35135.0,16007.41303608292, 60 months,21.94,321.46,E,E3,10+ years,MORTGAGE,65302.7,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-RFABwI,14426.0,14791.0,14317.963099575205, 36 months,9.11,526.21,B,B2,1 year,MORTGAGE,58824.15,Source Verified,Current,n,debt_consolidation
sdv-id-JlbiHE,3085.0,6315.0,976.6396934052032, 36 months,11.71,192.55,C,A4,1 year,RENT,84279.86,Not Verified,Fully Paid,n,credit_card
sdv-id-ghjuIS,13943.0,15287.0,15152.42701347864, 60 months,18.81,414.49,D,D3,2 years,MORTGAGE,35523.31,Source Verified,Charged Off,n,credit_card
sdv-id-GwRnxR,1000.0,1667.0,1502.6752003200434, 36 months,14.48,123.37,C,C2,10+ years,RENT,23864.42,Verified,Fully Paid,n,moving
sdv-id-WNslzw,2660.0,5286.0,6666.990823850045, 36 months,15.12,190.47,D,D4,1 year,RENT,91105.38,Source Verified,Charged Off,n,other
sdv-id-JZgVQO,15577.0,15176.0,16166.485338797034, 60 months,16.57,503.06,C,C3,10+ years,MORTGAGE,70571.43,Not Verified,Fully Paid,n,debt_consolidation
sdv-id-AEslxe,7630.0,4897.0,5522.981346451091, 36 months,11.77,217.94,B,B5,7 years,RENT,26604.94,Not Verified,Fully Paid,n,car
sdv-id-KuRMkQ,16428.0,11690.0,15831.86592138373, 60 months,27.11,380.5,E,E4,2 years,MORTGAGE,33959.69,Source Verified,Current,n,debt_consolidation
sdv-id-FMFDhT,5138.0,9631.0,9912.861229317688, 60 months,30.99,315.06,G,G3,10+ years,OWN,19024.48,Verified,Charged Off,n,debt_consolidation
sdv-id-RLOfUs,18524.0,18239.0,19929.79215165157, 60 months,19.75,492.32,E,E5,10+ years,MORTGAGE,72469.51,Verified,Current,n,debt_consolidation
sdv-id-IeTrQk,9786.0,9295.0,9935.947317441272, 36 months,9.27,363.37,B,B2,1 year,OWN,92462.44,Source Verified,Fully Paid,n,home_improvement
sdv-id-hsxFmx,13977.0,15122.0,14928.726914969575, 60 months,22.98,480.73,D,D5,< 1 year,RENT,45166.94,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-iMqfIF,3005.0,5000.0,781.235300164808, 36 months,10.01,164.26,F,B5,10+ years,RENT,26290.37,Verified,Current,n,other
sdv-id-sYGoIS,12049.0,10895.0,12411.66858122113, 36 months,19.14,266.79,D,D2,< 1 year,RENT,40800.11,Verified,Charged Off,n,credit_card
sdv-id-nEDSNf,5974.0,5271.0,6606.6876810969225, 36 months,12.8,218.94,C,C3,10+ years,RENT,126909.77,Not Verified,Current,n,major_purchase
sdv-id-WjjWVh,5248.0,7238.0,5226.589031279125, 36 months,9.21,283.0,B,B2,8 years,MORTGAGE,76764.21,Source Verified,Fully Paid,n,major_purchase
sdv-id-COxwHH,11946.0,11009.0,12418.815854629811, 36 months,11.28,512.83,B,B2,8 years,MORTGAGE,61337.49,Not Verified,Current,n,debt_consolidation
sdv-id-zgSqlB,3222.0,5097.0,4274.028740190115, 36 months,17.64,80.07,D,D3,10+ years,RENT,62860.06,Not Verified,Charged Off,n,other
sdv-id-QQjggs,23282.0,24192.0,24001.021156638846, 36 months,7.96,628.36,A,A3,1 year,MORTGAGE,78499.16,Not Verified,Fully Paid,n,credit_card
sdv-id-UywoyG,14910.0,15120.0,15120.937066691846, 60 months,12.73,492.6,B,B4,10+ years,MORTGAGE,82034.17,Verified,Charged Off,n,debt_consolidation
sdv-id-LXVQkV,34525.0,34564.0,30631.22614798716, 60 months,18.91,1353.68,E,E2,10+ years,MORTGAGE,139095.93,Verified,Charged Off,n,educational
sdv-id-fJMOAW,28981.0,30312.0,28749.854866374764, 60 months,16.56,922.04,C,C4,3 years,MORTGAGE,109923.71,Source Verified,Fully Paid,y,debt_consolidation
sdv-id-BLwbAT,14391.0,14987.0,14480.35933749469, 36 months,12.12,543.47,B,B1,10+ years,MORTGAGE,58980.62,Source Verified,Fully Paid,n,debt_consolidation
sdv-id-AaNWtm,4617.0,5226.0,6079.930000486434, 36 months,12.83,173.76,B,B4,4 years,MORTGAGE,62843.5,Verified,Fully Paid,n,other
sdv-id-TQRliW,9862.0,9566.0,10032.400359941681, 60 months,13.91,353.69,B,C3,10+ years,MORTGAGE,36114.09,Not Verified,Current,n,debt_consolidation
sdv-id-YgJhCg,24966.0,24547.0,24028.773633744364, 60 months,15.12,582.12,C,C5,10+ years,MORTGAGE,92595.92,Not Verified,Current,n,debt_consolidation
sdv-id-daWeyu,1000.0,4611.0,1173.0076843874094, 36 months,10.39,84.61,B,B5,10+ years,MORTGAGE,57063.49,Not Verified,Fully Paid,n,major_purchase
sdv-id-nuXQWw,15161.0,15135.0,15340.593500477675, 36 months,11.7,483.78,D,D3,1 year,OWN,51939.7,Not Verified,Charged Off,n,credit_card
